Symbol: QQQ,,,,,Study: VOL (LikeMain)
Date Time,Open,High,Low,Close,Volume
11/9/01,31.8013,32.2159,31.4037,31.9198,87613942
11/12/01,31.3022,32.4443,30.71,32.1482,133562283
11/13/01,33.0196,33.4172,32.6812,33.2987,115758145
11/14/01,33.8063,34.0432,32.7742,33.5356,104798673
11/15/01,33.1295,33.9332,32.9519,33.4003,102067527
11/16/01,33.4003,33.5695,32.9265,33.3072,75691664
11/19/01,33.6625,34.2547,33.4087,34.2547,81791943
11/20/01,33.9079,34.0348,32.5543,32.6727,100680886
11/21/01,32.5458,32.9519,32.1313,32.5035,71947467
11/23/01,32.7911,33.358,32.6304,33.2311,31969056
11/26/01,33.4849,34.1447,33.0026,34.0517,88968157
11/27/01,33.8825,34.6608,33.1634,34.0094,118545049
11/28/01,33.6118,34.1532,32.7319,32.7827,120056244
11/29/01,33.0196,33.8402,32.8165,33.7979,99023889
11/30/01,33.6118,33.874,33.2987,33.5441,78035232
12/3/01,33.2395,33.5018,32.8842,32.9688,71453280
12/4/01,33.2818,34.5508,32.5204,34.5424,93827663
12/5/01,34.8554,36.5051,34.7877,36.2513,136847576
12/6/01,36.1244,36.5812,35.8368,36.3021,91845840
12/7/01,35.9383,36.0398,34.8046,35.3038,96491833
12/10/01,34.9569,35.7268,34.5847,34.6862,81663833
12/11/01,35.0753,35.7522,34.7962,34.8808,78080480
12/12/01,35.1092,35.4814,34.3478,35.16,89944304
12/13/01,34.4408,34.6862,33.6371,33.6371,94068870
12/14/01,33.7302,34.2293,33.4764,33.9332,82749426
12/17/01,33.8571,34.8892,33.8571,34.517,73634917
12/18/01,34.8216,35.1092,33.9755,34.9061,60106610
12/19/01,34.3139,34.9569,34.1109,34.2716,94084955
12/20/01,33.9248,34.094,32.7235,32.8165,98165949
12/21/01,33.3495,33.5948,33.1211,33.4003,66435735
12/24/01,33.451,33.5272,33.1211,33.2649,16146956
12/26/01,33.3072,34.094,33.1295,33.5779,44530401
12/27/01,33.7133,34.0094,33.5018,33.8486,40490613
12/28/01,34.0855,34.517,34.0348,34.1194,45201128
12/31/01,34.1024,34.2209,32.918,32.918,54582392
1/2/02,33.4764,33.9671,32.935,33.9332,72941545
1/3/02,34.1024,35.1515,34.0601,35.1092,101381344
1/4/02,35.4899,35.7775,34.627,35.253,102690839
1/7/02,35.6253,35.7183,33.9332,34.8638,88848575
1/8/02,34.7708,35.3376,34.5508,35.1007,79144795
1/9/02,35.566,36.0398,34.6016,34.7792,100617795
1/10/02,34.83,35.143,34.4155,35.0077,89299670
1/11/02,34.9823,35.1938,34.2378,34.5593,71906087
1/14/02,34.2547,34.4155,33.5864,33.8063,84291258
1/15/02,33.8656,34.4747,33.4679,34.1278,79096677
1/16/02,33.4426,33.7894,32.7996,32.8081,107495727
1/17/02,33.4003,33.8148,33.0026,33.5441,88989898
1/18/02,32.8504,33.3749,32.3343,32.6473,96909218
1/22/02,32.9942,33.0111,31.5814,31.6406,96658733
1/23/02,31.8521,32.7319,31.5983,32.512,88614997
1/24/02,32.9434,33.4256,32.7996,32.9434,91313022
1/25/02,32.5458,33.1211,32.4527,32.8504,69541029
1/28/02,33.1211,33.3241,32.5035,33.0365,56495993
1/29/02,33.1042,33.3326,31.7336,32.1313,98509716
1/30/02,32.1482,32.8673,31.1753,32.3766,119840362
1/31/02,32.6304,32.7827,32.1651,32.5796,82334748
2/1/02,32.4866,32.8927,31.8944,32.2666,72348451
2/4/02,32.1143,32.2074,30.9722,31.2345,97828387
2/5/02,30.9553,31.5814,30.6169,30.7184,102663608
2/6/02,31.1668,31.2091,30.2024,30.5069,116438706
2/7/02,30.4477,30.9215,29.6102,29.7709,115514626
2/8/02,29.9993,30.6592,29.5848,30.6,95133129
2/11/02,30.5746,31.133,30.4392,30.9891,68133546
2/12/02,30.7184,31.2852,30.49,30.7353,60848111
2/13/02,31.0653,31.4291,30.9722,31.2599,72085475
2/14/02,31.4291,31.7844,30.4562,31.2007,91586004
2/15/02,31.1583,31.226,30.1516,30.27,94231188
2/19/02,29.9232,29.9993,29.0349,29.3394,85622820
2/20/02,29.5256,29.754,28.7049,29.7371,125947975
2/21/02,29.4325,29.5679,28.3242,28.3242,129204893
2/22/02,28.4342,28.9334,27.9943,28.4681,117994688
2/25/02,28.7642,29.8217,28.7219,29.6186,105194176
2/26/02,29.8047,29.9739,29.0772,29.5086,111918332
2/27/02,29.9401,30.0416,28.8149,29.1026,112480669
2/28/02,29.1956,29.5848,28.5527,28.578,113133326
3/1/02,28.8911,30.2447,28.8403,30.2362,101750765
3/4/02,30.2024,31.4967,29.9486,31.4291,124981003
3/5/02,31.243,32.0382,31.1414,31.6575,108099379
3/6/02,31.3699,32.1059,30.9638,31.8098,102769325
3/7/02,32.2497,32.4274,31.3106,31.8775,101058406
3/8/02,32.3428,33.0196,32.2582,32.715,99814692
3/11/02,32.4443,33.1549,32.1989,32.5966,83965387
3/12/02,31.7844,32.1482,31.5729,32.1482,97696898
3/13/02,31.649,31.8605,31.1922,31.3699,84368444
3/14/02,31.3529,31.6406,31.0737,31.1837,83569951
3/15/02,31.2091,31.5814,30.9553,31.4967,75610230
3/18/02,31.8352,32.0974,31.3445,31.6744,93307215
3/19/02,31.8098,32.0467,31.4883,31.6237,69677534
3/20/02,31.1922,31.3699,30.49,30.5069,73068815
3/21/02,30.5831,31.4206,30.3716,31.3191,105435332
3/22/02,31.2514,31.4206,30.8538,31.0314,69657054
3/25/02,31.0399,31.2176,30.0501,30.0839,103335102
3/26/02,29.9655,30.8115,29.9486,30.3631,109287248
3/27/02,30.1431,30.4562,29.9486,30.1262,76278367
3/28/02,30.4731,30.7692,30.3716,30.5069,70377219
4/1/02,30.287,31.2176,29.864,31.0907,83605246
4/2/02,30.4392,30.5831,29.6102,29.6863,91914160
4/3/02,29.864,29.9909,29.018,29.6355,101378306
4/4/02,29.1872,29.7455,29.001,29.4071,106998893
4/5/02,29.6186,29.754,28.9164,29.0772,80881295
4/8/02,28.3158,29.441,28.2735,29.441,88593608
4/9/02,29.424,29.5932,28.3327,28.4173,95637996
4/10/02,28.5611,28.9757,28.0281,28.6288,101357243
4/11/02,28.4765,28.6373,27.8166,27.9182,107168969
4/12/02,28.1889,28.595,27.8759,28.3581,92623635
4/15/02,28.595,28.7303,28.0874,28.5865,81922471
4/16/02,29.1279,29.7963,29.111,29.7794,85182295
4/17/02,29.9486,30.0332,29.3141,29.6271,81713564
4/18/02,29.424,29.7371,28.7642,29.0603,107666028
4/19/02,29.6525,29.6609,29.0856,29.1533,73624705
4/22/02,28.7726,28.7726,28.1297,28.4173,76389173
4/23/02,28.4173,28.7134,27.6644,27.9266,86371084
4/24/02,28.0958,28.1804,27.2413,27.4951,81505503
4/25/02,27.3259,27.6897,27.0721,27.4275,121835718
4/26/02,27.6305,27.732,26.2346,26.26,118431194
4/29/02,26.4292,26.6914,25.8539,26.3277,100858412
4/30/02,26.2515,27.2329,26.1754,26.8437,112715690
5/1/02,26.793,26.9368,25.8708,26.6999,129994229
5/2/02,26.5561,27.0637,25.7693,25.8116,101479588
5/3/02,25.7778,25.8116,24.9402,25.1602,108868333
5/6/02,25.0671,25.3632,24.4072,24.5088,114054949
5/7/02,24.7626,24.8302,24.0435,24.2803,120512977
5/8/02,25.4901,26.9706,25.3801,26.8776,153357732
5/9/02,26.7084,26.9791,26.0569,26.1838,125859093
5/10/02,26.2346,26.3023,24.9571,25.0079,132721235
5/13/02,25.2702,26.2092,25.101,26.0231,111076471
5/14/02,27.1144,27.6221,26.9622,27.5544,126813243
5/15/02,27.1398,28.4511,26.9452,27.7574,177921204
5/16/02,27.529,27.9605,27.2583,27.7997,106283516
5/17/02,28.1635,28.265,27.4698,27.8589,97747810
5/20/02,27.5797,27.6644,27.0214,27.2498,92368550
5/21/02,27.3767,27.5713,26.2261,26.5053,123143644
5/22/02,26.2008,26.7253,25.727,26.5645,105842507
5/23/02,26.7591,27.1567,26.0569,27.0975,111637559
5/24/02,26.7253,26.8099,26.2346,26.4292,66045225
5/28/02,26.6238,26.6661,25.7947,26.3107,81358319
5/29/02,25.9385,26.1415,25.5832,25.617,86843798
5/30/02,25.3886,25.9893,25.2955,25.837,108841526
5/31/02,26.0231,26.26,25.3801,25.414,94452598
6/3/02,25.3801,25.5916,24.3565,24.5172,91067749
6/4/02,24.3226,25.1094,24.2042,24.8387,116271456
6/5/02,24.8895,25.2109,24.5088,25.0925,112702801
6/6/02,24.9656,24.9656,23.6035,24.4326,107717789
6/7/02,23.3751,24.3565,23.282,23.9419,125353132
6/10/02,23.9927,24.3226,23.8066,23.8996,86456966
6/11/02,24.1957,24.2719,23.1467,23.2313,100010626
6/12/02,23.0452,23.6543,22.6983,23.5697,180819726
6/13/02,23.4851,23.8658,23.1382,23.4174,115314183
6/14/02,22.7237,23.4512,22.1653,23.3666,144333784
6/17/02,23.6881,24.3226,23.612,24.1619,103566892
6/18/02,23.9504,24.661,23.925,24.5511,118809293
6/19/02,23.7727,23.9588,23.0536,23.1298,110528315
6/20/02,23.0705,23.2228,21.7169,22.3853,118099973
6/21/02,22.3007,22.656,21.7,21.8438,199473387
6/24/02,21.5308,22.6729,21.3278,22.2753,259658296
6/25/02,22.4868,22.6052,21.4039,21.5393,161153082
6/26/02,20.6679,21.81,20.6341,21.7,176217027
6/27/02,21.9961,22.2076,21.167,22.1738,143463759
6/28/02,22.0384,22.6306,21.8692,22.0807,103831688
7/1/02,21.9707,22.1146,20.964,21.0232,76540894
7/2/02,20.8117,20.9386,19.5342,20.2618,131949233
7/3/02,20.1772,20.9386,19.9826,20.9386,119463965
7/5/02,21.3701,22.3261,21.1924,22.2838,67101528
7/8/02,22.1653,22.4614,21.2178,21.4716,114997578
7/9/02,21.3616,21.5562,20.8033,20.8625,107611102
7/10/02,21.1417,21.1755,20.1603,20.2195,136364813
7/11/02,20.1011,21.0571,19.9065,20.9809,201265230
7/12/02,21.3616,21.59,20.7694,20.9809,153696430
7/15/02,20.8794,21.6916,20.0926,21.6323,165728936
7/16/02,21.3616,22.013,21.0655,21.3109,175272568
7/17/02,22.0553,22.3684,21.0571,21.7,186706821
7/18/02,21.4716,21.6323,20.744,20.9217,134812830
7/19/02,20.5833,20.9048,20.1349,20.2956,146709249
7/22/02,20.1772,20.7271,19.5342,19.7965,177345204
7/23/02,19.8388,20.0926,18.849,18.9505,178234043
7/24/02,18.4514,20.0165,18.3075,19.9826,220440751
7/25/02,19.6696,19.7965,18.4429,18.8236,181932249
7/26/02,19.0859,19.3227,18.6206,19.1789,113515136
7/29/02,19.6865,20.4056,19.5258,20.1603,114343534
7/30/02,20.0757,20.8879,19.9572,20.5664,138763002
7/31/02,20.3041,20.4649,19.7627,20.1772,110911149
8/1/02,20.0841,20.2195,19.1705,19.2297,100649127
8/2/02,19.272,19.3227,18.4598,18.8236,102488810
8/5/02,18.7052,18.8828,18.0199,18.1383,100351681
8/6/02,18.4429,19.4666,18.4344,19.0351,136364055
8/7/02,19.6273,19.7711,18.5783,19.2889,148553722
8/8/02,19.2466,19.9657,18.8659,19.9403,132030090
8/9/02,19.6273,20.0588,19.3566,19.7373,110610314
8/12/02,19.5004,19.8642,19.3735,19.7965,74315109
8/13/02,19.6527,20.1941,19.0774,19.1197,104531845
8/14/02,19.1789,20.4733,19.0097,20.338,121291615
8/15/02,20.5072,20.7694,20.0672,20.7525,142206975
8/16/02,20.4141,21.1501,20.0757,20.8963,113300882
8/19/02,20.9555,21.6493,20.8794,21.4039,89852890
8/20/02,21.3024,21.5139,21.0232,21.3109,106360073
8/21/02,21.4801,21.8692,21.1501,21.7846,119816831
8/22/02,21.7762,22.1738,21.5054,22.1315,94970440
8/23/02,21.8269,21.8354,21.1078,21.277,88901704
8/26/02,21.4039,21.4801,20.8202,21.3616,98504737
8/27/02,21.5139,21.5816,20.431,20.6171,109148996
8/28/02,20.321,20.3802,19.788,19.8642,136597637
8/29/02,19.6273,20.4902,19.475,20.1265,114689645
8/30/02,19.9826,20.3041,19.7796,19.8726,70301083
9/3/02,19.5089,19.8219,18.8997,19.1535,96723213
9/4/02,19.0351,19.475,18.8151,19.2297,97774328
9/5/02,18.9505,19.0351,18.5529,18.7559,108246111
9/6/02,19.1705,19.6442,19.1197,19.3312,101664726
9/9/02,19.1789,19.7711,18.942,19.5258,85909047
9/10/02,19.6527,20.0249,19.4835,20.008,88197907
9/11/02,20.4056,20.6002,19.8134,19.8388,87355113
9/12/02,19.6527,19.6781,19.2128,19.2974,83644195
9/13/02,19.1197,19.5258,19.052,19.4496,94226770
9/16/02,19.3397,19.4581,18.9251,19.1705,69566393
9/17/02,19.5004,19.6358,18.7644,18.7644,105365394
9/18/02,18.6206,19.0774,18.426,18.5529,109169863
9/19/02,18.3583,18.7221,18.2314,18.2568,101946959
9/20/02,18.4683,18.5275,18.1722,18.3329,92336355
9/23/02,18.1468,18.206,17.6054,17.783,86001390
9/24/02,17.4954,18.1468,17.47,17.7915,108163924
9/25/02,18.0622,18.6459,17.8507,18.5021,115900101
9/26/02,18.7475,18.8913,18.0791,18.2737,123466826
9/27/02,18.2314,18.7898,18.0284,18.0284,109041344
9/30/02,17.8253,17.9691,17.3346,17.5292,108158483
10/1/02,17.69,18.6036,17.3177,18.5952,120680078
10/2/02,18.1976,18.5867,17.7407,17.9776,112091213
10/3/02,17.8169,18.1045,17.4954,17.5461,87889529
10/4/02,17.7153,17.783,17.0132,17.2162,96733605
10/7/02,17.1401,17.4192,16.7932,17.0555,94398511
10/8/02,17.157,17.4362,16.7171,17.0893,111232338
10/9/02,16.8693,17.3685,16.7847,16.9709,122104192
10/10/02,17.0047,17.9438,16.844,17.8338,129562362
10/11/02,18.2314,18.9336,18.1214,18.7982,147490378
10/14/02,18.5021,19.0351,18.426,19.0182,93250358
10/15/02,19.8303,19.9911,19.6104,19.9319,139686961
10/16/02,19.2128,19.5935,18.6713,19.272,115178843
10/17/02,19.9657,20.1434,19.1028,19.9234,113184403
10/18/02,19.695,20.1772,19.3989,20.1434,100403440
10/21/02,19.898,20.6848,19.7119,20.5495,100840239
10/22/02,20.0757,20.5918,20.008,20.4225,106320015
10/23/02,20.1772,20.8371,20.0249,20.8117,104128931
10/24/02,20.8794,21.0317,20.2364,20.2872,104815920
10/25/02,20.2956,20.9386,20.2956,20.8963,84582690
10/28/02,21.1501,21.184,20.4479,20.7187,106703662
10/29/02,20.5664,20.7017,19.7711,20.2364,106729835
10/30/02,20.3549,20.9725,20.1772,20.7779,122376359
10/31/02,20.8625,21.184,20.6087,20.7694,96327079
11/1/02,20.6171,21.4885,20.4225,21.3616,102432616
11/4/02,22.0384,22.6898,21.8269,21.9115,130687810
11/5/02,21.7508,22.1399,21.6239,22.0807,94093307
11/6/02,22.2415,22.5122,21.6916,22.3937,137412855
11/7/02,21.9877,22.0807,21.4124,21.607,97767129
11/8/02,21.5647,21.8861,21.1163,21.2093,90942448
11/11/02,21.1078,21.167,20.431,20.5664,87924105
11/12/02,20.6425,21.4885,20.6425,21.0909,104903422
11/13/02,20.8963,21.7423,20.7187,21.3447,141065167
11/14/02,21.6408,22.3514,21.59,22.0807,101323535
11/15/02,21.9115,22.3768,21.7846,22.3684,81904021
11/18/02,22.5968,22.6475,21.9877,22.0384,90115426
11/19/02,21.8269,22.0384,21.4039,21.7,104182971
11/20/02,21.6239,22.6306,21.607,22.6222,88775617
11/21/02,22.7829,23.5528,22.6306,23.4597,124671817
11/22/02,23.1551,23.6374,23.1128,23.4512,87243908
11/25/02,23.4851,23.8573,23.299,23.6797,85893144
11/26/02,23.502,23.5781,22.7575,22.8844,94583402
11/27/02,23.2905,23.8573,23.2482,23.612,87049016
11/29/02,23.8658,23.9335,23.0282,23.4512,40959786
12/2/02,24.0435,24.3565,23.3243,23.6881,100633141
12/3/02,23.3074,23.3328,22.7829,22.9859,90538104
12/4/02,22.4699,22.7998,22.1738,22.4783,153800760
12/5/02,22.7998,22.8421,22.1061,22.1653,100393396
12/6/02,21.8354,22.6052,21.7762,22.3937,96604737
12/9/02,22.1822,22.4614,21.3193,21.3362,89663012
12/10/02,21.5054,21.9538,21.4462,21.6577,82243481
12/11/02,21.5224,22.0553,21.4208,21.7592,75930688
12/12/02,21.9961,22.5799,21.6239,21.8777,73635935
12/13/02,21.59,21.6323,21.1586,21.184,85871456
12/16/02,21.3362,21.9623,21.2093,21.8692,71250860
12/17/02,21.8354,22.1653,21.7085,21.9369,73950783
12/18/02,21.6154,21.6577,21.1924,21.4716,79350266
12/19/02,21.2939,21.81,20.9894,21.2009,113438606
12/20/02,21.4293,21.5308,21.2093,21.4208,77515789
12/23/02,21.3024,21.7931,21.2601,21.7169,54304408
12/24/02,21.5731,21.7677,21.4208,21.4462,19825794
12/26/02,21.5985,21.92,21.2939,21.387,39947058
12/27/02,21.3024,21.8692,20.9386,20.9978,50224627
12/30/02,21.0148,21.1247,20.6087,20.8371,67844057
12/31/02,20.761,20.9048,20.541,20.6171,54391516
1/2/03,20.9132,21.6154,20.6848,21.4885,77899397
1/3/03,21.5393,21.7508,21.387,21.7254,46169366
1/6/03,21.7508,22.4953,21.3193,22.2668,79459994
1/7/03,22.343,22.7829,22.2076,22.546,104876716
1/8/03,22.3261,22.8167,21.8608,21.9115,88640137
1/9/03,22.1992,22.8252,22.1822,22.5883,89114387
1/10/03,22.2922,23.0621,22.1822,22.9267,97628779
1/13/03,23.1213,23.2397,22.6137,22.7914,86134504
1/14/03,22.766,23.1128,22.7152,22.9098,55547938
1/15/03,23.0452,23.1382,22.4868,22.6222,65166203
1/16/03,22.6645,22.8252,22.2076,22.3684,81252730
1/17/03,21.9115,21.9454,21.3785,21.4124,91358033
1/21/03,21.497,21.6154,21.167,21.1755,80058174
1/22/03,21.1163,21.5985,21.0401,21.0909,94585983
1/23/03,21.4885,21.8608,21.2432,21.5816,92754840
1/24/03,21.5985,21.5985,20.8456,20.9978,88084409
1/27/03,20.6848,21.1755,20.6171,20.7525,90497110
1/28/03,20.9555,21.1924,20.6594,20.964,77088449
1/29/03,20.9471,21.5308,20.5918,21.277,113140723
1/30/03,21.4208,21.5054,20.7187,20.7271,83136477
1/31/03,20.3549,20.9471,20.3126,20.6764,106979796
2/3/03,20.744,20.9725,20.6256,20.7187,62834971
2/4/03,20.4564,20.5579,20.1518,20.4649,80656228
2/5/03,20.5833,21.0317,20.3126,20.3718,94689390
2/6/03,20.338,20.6002,20.1857,20.4818,122401054
2/7/03,20.6087,20.6848,20.008,20.1434,85475053
2/10/03,20.211,20.5156,19.9826,20.321,79872740
2/11/03,20.5156,20.8202,20.2364,20.431,91989261
2/12/03,20.3633,20.5833,20.118,20.1518,61173516
2/13/03,20.1772,20.2872,19.7288,20.2534,91473740
2/14/03,20.1603,20.7271,19.9826,20.7187,79798907
2/18/03,20.8963,21.4378,20.8794,21.3616,87442614
2/19/03,21.3193,21.3532,20.9048,21.2178,53831136
2/20/03,21.277,21.3785,21.0148,21.1332,70637658
2/21/03,21.0909,21.4631,20.7356,21.2939,83012094
2/24/03,21.2601,21.3278,20.9048,20.9302,66957644
2/25/03,20.6848,21.1078,20.3718,20.9555,87991045
2/26/03,20.8794,21.0994,20.4733,20.4902,70928324
2/27/03,20.6594,21.0824,20.5325,20.9555,78515068
2/28/03,20.9894,21.3362,20.9132,21.2855,59320885
3/3/03,21.3785,21.5562,20.7779,20.854,71411478
3/4/03,20.8625,20.9555,20.6594,20.7271,66244950
3/5/03,20.6425,20.964,20.5748,20.7694,81673953
3/6/03,20.6679,20.8794,20.4987,20.7187,69867782
3/7/03,20.3718,20.8879,20.2703,20.761,86631721
3/10/03,20.5833,20.6848,20.228,20.3126,66131934
3/11/03,20.3549,20.5072,20.118,20.1349,64933717
3/12/03,20.1011,20.5072,19.9149,20.4987,92032326
3/13/03,20.8456,21.7,20.6425,21.6746,151935132
3/14/03,21.7677,21.9792,21.4547,21.7592,106139565
3/17/03,21.5139,22.6729,21.4462,22.5037,166714155
3/18/03,22.6729,22.8167,22.3514,22.7829,114123162
3/19/03,22.7152,22.7998,22.2753,22.5883,107936994
3/20/03,22.453,22.9606,22.1399,22.6729,109680008
3/21/03,23.0198,23.1636,22.1653,22.9859,110288741
3/24/03,22.3937,22.5037,21.9707,22.03,100761085
3/25/03,22.123,22.6391,22.0046,22.343,93062660
3/26/03,22.4191,22.6475,22.3007,22.4699,80236139
3/27/03,22.2245,22.546,22.0807,22.3091,75783540
3/28/03,22.1146,22.3599,21.9538,22.0638,53634102
3/31/03,21.6577,21.7677,21.3278,21.3616,105608600
4/1/03,21.5224,21.7169,21.3616,21.5308,86884230
4/2/03,22.0469,22.4699,22.0215,22.3007,89821665
4/3/03,22.5376,22.7152,22.2584,22.4022,84080985
4/4/03,22.4783,22.5037,21.2855,22.0384,77726241
4/7/03,22.9352,23.0113,22.0553,22.0723,99171024
4/8/03,22.123,22.2415,21.8946,22.0469,64168032
4/9/03,22.0807,22.5206,21.497,21.5393,90494082
4/10/03,21.5393,21.8015,21.4039,21.8015,67679775
4/11/03,22.013,22.1399,21.4547,21.5816,80375252
4/14/03,21.6577,22.1146,21.5647,22.0215,63154502
4/15/03,21.9707,22.3853,21.8692,22.233,76440843
4/16/03,22.546,22.6983,22.0976,22.1822,83625464
4/17/03,22.1315,22.8252,22.123,22.6898,83074175
4/21/03,22.7998,22.9352,22.5206,22.7744,62353916
4/22/03,22.6222,23.2313,22.546,23.2059,83820134
4/23/03,23.2651,23.4766,23.0621,23.3751,83427828
4/24/03,23.1467,23.4766,23.0705,23.2482,85745543
4/25/03,23.1128,23.1974,22.7237,22.7998,74890568
4/28/03,22.8421,23.3751,22.7998,23.2482,70552352
4/29/03,23.3836,23.7389,23.189,23.4597,95004245
4/30/03,23.392,23.5105,23.2059,23.2228,71444377
5/1/03,23.2144,23.5781,23.0029,23.4259,78093202
5/2/03,23.3582,23.9335,23.3243,23.925,100526800
5/5/03,23.9673,24.2888,23.8319,23.8996,95368508
5/6/03,23.8742,24.4495,23.8658,24.2042,91761288
5/7/03,24.035,24.2719,23.7896,23.9335,83190698
5/8/03,23.5697,23.8489,23.4851,23.4935,94965055
5/9/03,23.722,24.0942,23.6881,24.035,69245934
5/12/03,23.9927,24.5003,23.8319,24.3988,79924298
5/13/03,24.2211,24.5257,24.145,24.2465,77054284
5/14/03,24.4242,24.5088,23.9927,24.1957,73571447
5/15/03,24.3226,24.5172,24.1619,24.4665,73874519
5/16/03,24.3057,24.4834,24.0942,24.2803,83507343
5/19/03,24.1281,24.2634,23.3582,23.4259,108472187
5/20/03,23.4851,23.6543,23.189,23.4935,85131390
5/21/03,23.392,23.4766,23.2144,23.4259,75793219
5/22/03,23.4851,23.9588,23.3666,23.7643,73848320
5/23/03,23.722,23.8996,23.6458,23.7727,44846858
5/27/03,23.6289,24.7203,23.6035,24.6187,120066066
5/28/03,24.6695,24.8725,24.5003,24.6949,90309689
5/29/03,24.7287,25.2109,24.6695,24.7964,115411870
5/30/03,24.9825,25.2702,24.9148,25.2025,92395874
6/2/03,25.4478,25.5493,24.7964,25.0248,121857938
6/3/03,24.9064,25.2786,24.2465,25.2617,97187286
6/4/03,25.2194,25.8708,25.1433,25.7355,102984037
6/5/03,25.4901,25.9554,25.3548,25.7355,105810715
6/6/03,26.37,26.6238,25.3971,25.4901,185796030
6/9/03,25.3801,25.5663,24.9825,25.1517,112274412
6/10/03,25.2617,25.5493,25.1094,25.5324,82667934
6/11/03,25.5493,25.9216,25.2109,25.8201,103310280
6/12/03,25.9216,26.0146,25.6001,25.93,94061931
6/13/03,25.9385,25.9977,25.2617,25.3463,98569427
6/16/03,25.524,26.1415,25.3801,26.1246,84640032
6/17/03,26.2431,26.3192,25.8539,26.0231,80055721
6/18/03,25.9385,26.4207,25.7608,26.1585,94847456
6/19/03,26.2092,26.4292,25.7016,25.7355,94031960
6/20/03,25.9639,26.04,25.5916,25.7016,84597357
6/23/03,25.6593,25.6932,25.0079,25.304,102365032
6/24/03,25.1517,25.4901,24.9825,25.1094,98162543
6/25/03,25.101,25.5324,24.9318,24.9741,111531466
6/26/03,25.1348,25.617,25.0502,25.5663,93695683
6/27/03,25.5916,25.8624,25.1856,25.2363,97577082
6/30/03,25.5155,25.6678,25.2109,25.3378,85208767
7/1/03,25.1263,25.7016,24.7541,25.6762,125202582
7/2/03,25.727,26.2177,25.7016,26.2008,96918005
7/3/03,25.9723,26.9368,25.7778,25.8708,59161427
7/7/03,26.2008,26.9875,26.1923,26.9791,104883304
7/8/03,26.886,27.3344,26.7507,27.309,97294014
7/9/03,27.2244,27.4867,27.0129,27.2413,106213905
7/10/03,26.9452,27.0637,26.5053,26.7337,122007471
7/11/03,26.776,27.0637,26.7422,26.9368,80127891
7/14/03,27.3598,27.7067,27.1314,27.2583,99953955
7/15/03,27.5205,27.6221,27.0214,27.2921,90030145
7/16/03,27.4613,27.4951,26.8437,27.2075,96586373
7/17/03,26.8014,26.9368,26.26,26.3784,130614644
7/18/03,26.5645,27.0383,26.1585,26.463,95262455
7/21/03,26.4292,26.4799,25.8962,26.1246,132339820
7/22/03,26.3192,26.6491,26.1077,26.5138,108300057
7/23/03,26.5476,26.7676,26.2177,26.7337,81801115
7/24/03,26.9452,27.0891,26.2938,26.3784,98840915
7/25/03,26.3361,26.9368,26.0316,26.9029,98186862
7/28/03,26.9537,27.0637,26.7337,26.9791,66455396
7/29/03,27.0129,27.0891,26.4207,26.776,95283803
7/30/03,26.8268,26.8522,26.5053,26.5815,66962669
7/31/03,26.8945,27.3513,26.6661,26.9029,101318880
8/1/03,26.8099,26.8945,26.4799,26.6153,86963025
8/4/03,26.5815,27.0045,26.0908,26.6068,113986100
8/5/03,26.573,26.6322,25.4224,25.5578,131435682
8/6/03,25.6847,26.0316,25.4647,25.5409,114484511
8/7/03,25.5663,25.8116,25.3971,25.6424,79629586
8/8/03,25.7439,25.8454,25.3209,25.4394,78848849
8/11/03,25.4478,25.8877,25.4055,25.7185,75345094
8/12/03,25.8116,26.1415,25.6593,26.1077,70660257
8/13/03,26.2092,26.2854,25.93,26.1162,68642083
8/14/03,26.1246,26.3869,25.947,26.1415,60522696
8/15/03,26.2261,26.4715,26.1669,26.37,33253554
8/18/03,26.4884,27.0806,26.2684,27.0468,79625947
8/19/03,27.1652,27.3936,26.9452,27.3852,80864474
8/20/03,27.1567,27.5121,27.0891,27.3175,68894636
8/21/03,27.5713,27.7659,27.3006,27.6136,91323580
8/22/03,28.1381,28.2312,27.3513,27.4444,109973107
8/25/03,27.3767,27.5544,27.2498,27.5036,50930352
8/26/03,27.309,27.5713,26.9114,27.529,94460087
8/27/03,27.4867,27.7743,27.3852,27.749,55877845
8/28/03,27.8674,28.0197,27.5121,27.9943,65433194
8/29/03,27.952,28.3073,27.9012,28.2481,62883682
9/2/03,28.3327,28.6711,28.0281,28.6542,95172809
9/3/03,28.8488,28.9334,28.4681,28.6373,100777302
9/4/03,28.6203,28.9503,28.5104,28.8995,75578832
9/5/03,28.7388,29.0518,28.485,28.7134,107623627
