Symbol: XOP,,,,,Study: VOL (LikeMain)
Date Time,Open,High,Low,Close,Volume
2008-08-27,222.6,228.52,222.6,226.2,440725
2008-08-28,227.72,227.72,215.16,221.8,626550
2008-08-29,223,223.6,218.64,220.12,222025
2008-09-02,215.24,215.24,204.56,205,541700
2008-09-03,203.16,208.28,199.32,204.08,724300
2008-09-04,204.8,207.76,196.64,201.12,485825
2008-09-05,200.68,203.92,193.8,203.92,744050
2008-09-08,211.2,211.2,196.16,200.28,461325
2008-09-09,196.36,196.36,179.56,181.28,634100
2008-09-10,181.48,190.72,180,189.96,402375
2008-09-11,187.12,195,182.84,193.4,751250
2008-09-12,195.84,201.4,195.72,200.08,370000
2008-09-15,199.92,199.96,179.36,183,279825
2008-09-16,177.84,186.8,169.8,186.8,404450
2008-09-17,183.16,190.64,177.24,182.6,505125
2008-09-18,188.48,193.64,180.8,191.84,308425
2008-09-19,192.12,212.88,192.12,208.08,425525
2008-09-22,211.68,211.68,201.36,203.32,187350
2008-09-23,201.24,207.72,195.88,198.88,396700
2008-09-24,204.52,204.52,196.2,198.2,146125
2008-09-25,196,202.6,195.92,202.6,148550
2008-09-26,196.16,197.24,188.32,194.32,197250
2008-09-29,190.52,190.52,163.28,170.8,257124
2008-09-30,175.92,180.76,170.48,179.32,127775
2008-10-01,179.76,179.76,169.04,173.52,281375
2008-10-02,170.28,170.28,154.48,155.48,174800
2008-10-03,158.68,166.4,150.2,150.88,353225
2008-10-06,142.6,143.24,126.92,141.48,378725
2008-10-07,148.16,148.16,127.12,127.12,301550
2008-10-08,126.32,140.56,117.64,127.96,486275
2008-10-09,128,134.64,114.16,115.6,253025
2008-10-10,106.6,114,95.28,105.84,273650
2008-10-13,114.04,130.12,112.04,129.04,220250
2008-10-14,138.4,141.6,124.12,129.16,394900
2008-10-15,122.56,123.76,105.36,105.96,289050
2008-10-16,107.68,116.4,101.6,116.24,287850
2008-10-17,112.04,131.28,111.24,121.44,423150
2008-10-20,126.12,135.68,124.04,135.48,230575
2008-10-21,132.08,137.16,128.72,131.4,285700
2008-10-22,127.2,127.28,111.88,116,263425
2008-10-23,116.28,122.8,108.48,118.68,341400
2008-10-24,104.8,116.28,103.68,114.52,181275
2008-10-27,109.4,115.64,105.28,105.4,309225
2008-10-28,112,116.2,102.36,116.04,200725
2008-10-29,119.16,129.8,118.72,123.12,321800
2008-10-30,129.36,134.16,123.92,134.16,145400
2008-10-31,132.32,141.16,127.56,136.04,205250
2008-11-03,137.08,137.08,127.32,129.84,88300
2008-11-04,134.6,141.84,134.4,140.04,376500
2008-11-05,134.04,141.64,132.72,134.08,261300
2008-11-06,131.64,133.12,122.6,125.8,318125
2008-11-07,128.12,131.52,125.16,129.6,197025
2008-11-10,133.72,137.16,128.52,131.76,249400
2008-11-11,126.76,129.68,124.4,126.96,211450
2008-11-12,122.12,123.48,114.84,115.16,207800
2008-11-13,115.8,128.28,108.92,128.24,476225
2008-11-14,126.2,129.72,121.08,122.4,397075
2008-11-17,121.52,125.72,119.76,119.96,152750
2008-11-18,121.68,123.84,116.2,121.92,198950
2008-11-19,120.44,122.32,111.84,111.88,347425
2008-11-20,108.04,109.32,91.6,92.04,481075
2008-11-21,95.68,106.2,94.16,105.84,699225
2008-11-24,107.64,118.6,107.52,114.6,327525
2008-11-25,117.48,118.4,112.36,116.56,592350
2008-11-26,114.12,127.44,113.96,127,521675
2008-11-28,123.16,126.28,119.84,124.32,150550
2008-12-01,117.68,119.48,109.56,109.72,339650
2008-12-02,112.84,115.28,108,113.56,652450
2008-12-03,111.68,114.36,108.56,113.96,590800
2008-12-04,112.8,114.2,98.76,101.36,691975
2008-12-05,99.04,101.28,91.56,101.16,492675
2008-12-08,107.88,111.72,106.16,109.28,619250
2008-12-09,108.44,115.68,107.56,111.68,398225
2008-12-10,115.84,121.96,115.32,120.48,525200
2008-12-11,121.24,126.88,116.52,118.52,814700
2008-12-12,112.04,118.72,110.88,117,833650
2008-12-15,120,122.72,112.24,114.88,794375
2008-12-16,117.08,120.64,115.8,120.24,608825
2008-12-17,118.92,123.52,118.64,120.16,1048850
2008-12-18,120.52,120.52,111.88,113.68,590450
2008-12-19,113.52,118.56,113.32,115.52,478950
2008-12-22,115.44,116.2,106.72,108.76,462500
2008-12-23,110.6,111.28,107.04,109.28,317875
2008-12-24,107.92,108.92,106.36,108.52,171975
2008-12-26,108.84,110.96,107.84,110.76,123775
2008-12-29,112.12,114.16,110.88,113.48,417725
2008-12-30,114.4,117.04,111.16,116.8,593900
2008-12-31,116.92,120.08,115.56,118.56,491825
2009-01-02,118.68,127.32,118.68,126.08,482375
2009-01-05,126,134.4,126,132,722100
2009-01-06,134.24,138.48,133.56,133.88,2155475
2009-01-07,131.72,131.72,124.48,127.28,682675
2009-01-08,125.52,129.12,124.84,128.8,637050
2009-01-09,128.68,129.16,122.32,123.84,408000
2009-01-12,123.08,123.08,116.72,117.84,1064075
2009-01-13,117.48,121.96,117.24,121.04,907150
2009-01-14,117.84,118.64,112.64,114.72,467650
2009-01-15,114.16,115.68,107.84,115.04,669875
2009-01-16,117.68,119.28,112.52,116.32,384775
2009-01-20,114.96,116.88,108.72,109.2,654225
2009-01-21,111.36,118.08,110.72,117.68,514349
2009-01-22,115.12,116.68,111.16,113.52,423250
2009-01-23,110.72,120.08,109.6,118.96,767125
2009-01-26,119.76,124.92,119.16,122.48,528250
2009-01-27,122.4,122.68,117.8,120.12,316625
2009-01-28,121.92,125.84,120.24,125.04,556000
2009-01-29,122.32,124.12,121.12,121.6,464375
2009-01-30,123.36,124.88,118.6,119.64,622225
2009-02-02,117.16,118.16,115.36,116.96,694925
2009-02-03,117.16,120.56,116.32,119.76,791800
2009-02-04,120.56,124,120.56,121.52,943750
2009-02-05,120.52,125.08,119.52,124.2,954425
2009-02-06,123.84,128.52,122.12,127.56,646800
2009-02-09,127.92,132.64,127.92,130.08,540450
2009-02-10,130.2,132.6,122.6,124.32,1065200
2009-02-11,124.88,126.6,118.96,121.72,686800
2009-02-12,118.2,123.28,117.92,123.08,528900
2009-02-13,123.12,126.16,122.4,123.96,574525
2009-02-17,118.04,119.76,114.6,114.84,531225
2009-02-18,115.72,115.72,108.88,110.24,432299
2009-02-19,111.48,113.2,109.56,110.64,652950
2009-02-20,107.88,108.76,103.16,105.68,723950
2009-02-23,107.72,108.56,99.92,100.24,698700
2009-02-24,101.56,105.04,99.08,104.32,661675
2009-02-25,104.84,108.52,102,106,963550
2009-02-26,107.28,110.16,105.72,106,509475
2009-02-27,102.28,107.96,100.92,104.04,925200
2009-03-02,100.64,101.76,93.08,93.64,659800
2009-03-03,95.84,99.24,93.48,96.16,813175
2009-03-04,98.92,103.48,98.8,101.52,1125475
2009-03-05,98.64,101.16,95.68,96.92,938600
2009-03-06,98.56,100.16,92.08,95.24,1951074
2009-03-09,94,98.8,94,95.24,970350
2009-03-10,98.4,101.8,97.68,100.04,744825
2009-03-11,101.32,103.12,97.72,100.16,604900
2009-03-12,101.4,104.68,98.88,104.2,760025
2009-03-13,106.36,106.36,101.24,102.6,755675
2009-03-16,103,106.92,101.4,104.12,462925
2009-03-17,104.88,109.32,102.8,109.24,785675
2009-03-18,107.16,111.84,104.28,110.64,811000
2009-03-19,114.2,118.76,113.44,115.92,806650
2009-03-20,116.68,116.72,109.8,110.36,529075
2009-03-23,111.72,120,111.72,119.8,840325
2009-03-24,119,119,114.88,116.2,506275
2009-03-25,115.76,119,113.04,116.92,745625
2009-03-26,118.32,121.24,116.56,118.68,1086950
2009-03-27,115.84,116.32,112.52,113.2,1003050
2009-03-30,111.36,111.36,105.68,108.2,585500
2009-03-31,110.64,110.64,106.4,106.4,262275
2009-04-01,105.4,110.88,104.24,110.32,926225
2009-04-02,114.12,118.44,114.12,116.48,785000
2009-04-03,116.64,121.2,115.92,119.96,685900
2009-04-06,118.84,118.84,115.84,118,506200
2009-04-07,115.84,115.84,112.76,113.56,604200
2009-04-08,114.2,117.64,111.16,116.28,417900
2009-04-09,121.32,121.6,119.56,121.12,306400
2009-04-13,119.96,122.44,116.8,120.84,185850
2009-04-14,119.88,123.96,119.12,120.36,389725
2009-04-15,119.92,121.4,117.88,120.68,316875
2009-04-16,120.96,123.72,118.6,122.44,592400
2009-04-17,122.04,126.24,121.92,125.44,255524
2009-04-20,122.48,123.16,116.24,116.84,435900
2009-04-21,116.64,120.44,114.72,119.48,548625
2009-04-22,118.28,121.08,117.32,117.8,773575
2009-04-23,119.48,121.48,118.32,120.84,436975
2009-04-24,123.4,126.04,123,124.88,442524
2009-04-27,121,123.8,120.76,122.16,300300
2009-04-28,121.24,125.16,120.44,123.32,317925
2009-04-29,125.4,127.76,123.88,126.04,496900
2009-04-30,127.92,127.92,121.96,123.44,608525
2009-05-01,123.76,130.64,123.2,129.28,362100
2009-05-04,131.24,138.12,129.76,138.08,334150
2009-05-05,138.04,138.04,131.48,134.72,321050
2009-05-06,137.68,142.84,136.72,141.6,402225
2009-05-07,138.72,147.28,136,138.64,573075
2009-05-08,142.24,147.4,140.8,145.52,450200
2009-05-11,143,143.88,138.72,140.16,353700
2009-05-12,140.56,142.32,135.16,138.96,841900
2009-05-13,138.24,138.24,131.6,132.72,408450
2009-05-14,131.12,135.64,129.28,134.24,568125
2009-05-15,133.56,135.04,128.88,130.32,781025
2009-05-18,131.96,136.84,131.96,136.84,529400
2009-05-19,136.48,140.08,135.72,138.32,362400
2009-05-20,140.04,143.88,138.6,138.92,580725
2009-05-21,135.88,136.72,131.44,133.88,933175
2009-05-22,134.48,136.2,133.12,133.6,525300
2009-05-26,132.96,136.76,129.32,136.52,655450
2009-05-27,136.92,140.04,136.4,136.84,414800
2009-05-28,137.84,142.96,136.44,142.2,403700
2009-05-29,143.6,146.04,142.64,144.52,477899
2009-06-01,148,155.52,147.6,153,1268175
2009-06-02,151.04,151.4,148.48,150.16,392100
2009-06-03,147.44,147.44,138.52,141,455275
2009-06-04,142.24,145.64,141.6,144.92,413100
2009-06-05,146.44,147.16,142.16,143.4,405550
2009-06-08,142.28,143.8,139.92,142.96,300875
2009-06-09,144.12,145.08,141.44,143.44,360225
2009-06-10,145.72,146.44,142.28,144.6,871050
2009-06-11,145.4,150.32,144.84,147.12,668575
2009-06-12,145.2,145.96,142.92,145.4,295625
2009-06-15,144,145.12,139.68,141.96,352950
2009-06-16,143.2,144.28,137.4,138.04,676725
2009-06-17,137.8,137.8,132,134.92,1029175
2009-06-18,134.48,136,132.48,133.44,331750
2009-06-19,134.72,135.16,130.08,130.92,449400
2009-06-22,128.8,129.12,122.12,122.52,771975
2009-06-23,122.96,124.4,120.24,122.64,620525
2009-06-24,123.52,125.64,122.36,123.16,330075
2009-06-25,122.72,126.8,122.72,126.4,671750
2009-06-26,126.04,126.08,124.36,124.72,524175
2009-06-29,125.8,127.64,125.56,126.24,693225
2009-06-30,127.08,129,123.92,126.88,772100
2009-07-01,128.36,130,126.8,126.84,865725
2009-07-02,124.4,125.12,121.56,121.92,420675
2009-07-06,119.64,119.64,115.24,118.36,572000
2009-07-07,117.88,118.2,114.8,115.16,630125
2009-07-08,115.12,116.6,111.6,114.04,702425
2009-07-09,115.04,119.28,115.04,117.44,593625
2009-07-10,115.2,116.96,113.56,116.4,646775
2009-07-13,116.4,118.72,113.36,118.72,351900
2009-07-14,119.2,121.48,119,121.4,475774
2009-07-15,123.76,126.24,123.64,125.6,338100
2009-07-16,124.8,129,124.4,128.48,432625
2009-07-17,128.4,130.76,127.12,129.72,1193925
2009-07-20,130.84,133.16,130.12,132.56,357200
2009-07-21,134.44,135.12,131.32,133.84,566775
2009-07-22,132.72,134.16,130.92,133,504850
2009-07-23,133.36,138.68,132.72,138.32,660875
2009-07-24,137.8,140.6,137.28,140.56,327075
2009-07-27,140.04,141.48,138.68,140.8,153150
2009-07-28,139.52,139.68,135.36,138.28,547475
2009-07-29,136.08,136.48,132.8,134.68,482675
2009-07-30,137.24,139.72,135.8,138.32,505925
2009-07-31,137.2,140.6,136.4,139.68,292100
2009-08-03,141.76,145.84,141.72,145,596100
2009-08-04,144.76,146.12,142.8,145.36,351475
2009-08-05,144.96,145.36,142.8,143.8,613600
2009-08-06,144.04,144.2,140.04,140.72,720975
2009-08-07,142.84,143.4,140.64,142.04,447300
2009-08-10,141.48,143.8,140.96,143.32,403175
2009-08-11,142.56,142.56,139.92,140.08,390075
2009-08-12,139.64,141.84,139.64,140.84,627425
2009-08-13,142.56,143.76,139.72,143,889250
2009-08-14,142.8,143.04,138.84,140.64,995000
2009-08-17,137.2,137.2,134.32,135.16,251800
2009-08-18,135.72,137.8,135.32,137.52,624650
2009-08-19,135.8,141.28,135.2,139.88,603050
2009-08-20,140.04,141.96,139.4,141.24,229500
2009-08-21,142.6,145.88,142.4,145.44,179400
2009-08-24,146.6,148.2,145.76,146.68,596800
2009-08-25,147.32,147.64,143,143.88,528425
2009-08-26,142.96,144.12,141.2,143.56,407250
2009-08-27,142.32,144.56,140.2,143.84,647850
2009-08-28,145.36,146.6,143.24,144.64,570375
2009-08-31,141.44,141.72,139.76,140.84,383600
2009-09-01,140.76,142.84,137.76,138,444525
2009-09-02,137.6,138.92,136.6,136.6,552975
2009-09-03,137.56,138.52,136.48,137.12,356625
2009-09-04,136.8,140.08,136.68,139.8,516875
2009-09-08,142.12,145.32,142.08,144.36,363925
2009-09-09,144.44,146.48,143,145.04,331050
2009-09-10,145.76,149.76,144.36,149.64,635725
2009-09-11,150.08,153.2,149.04,150.48,658000
2009-09-14,147.96,152.24,147.84,152.16,440225
2009-09-15,152.4,155.32,152.32,154.76,495925
2009-09-16,156,158.44,155.16,158.44,435949
2009-09-17,158.12,160.96,156.64,158,569425
2009-09-18,159.08,159.08,154.24,156,294300
2009-09-21,153.48,155.28,151.76,154.76,237375
2009-09-22,157.36,158.56,156.64,157.92,393750
2009-09-23,157.76,158.76,154,154.88,530950
2009-09-24,154.96,155.24,149.8,151.48,362075
2009-09-25,150.76,153.6,149.6,151.24,723650
2009-09-28,151.4,154.28,150.24,153.92,332450
2009-09-29,153.64,155.2,152.4,154.4,507075
2009-09-30,154.84,156.64,151.68,154.64,586475
2009-10-01,154.96,154.96,148.4,148.52,691125
2009-10-02,146.64,149.12,144.64,147.64,578200
2009-10-05,147.16,153.08,147.16,152.52,520525
2009-10-06,154.64,157.24,154.24,156.4,591375
2009-10-07,156.24,157.84,154.52,156.6,503450
2009-10-08,158.6,162.48,157.88,161.96,542925
2009-10-09,161.68,162.56,160,161.72,401075
2009-10-12,163.2,166.28,162.92,164,426800
2009-10-13,164,165.12,160.56,164.8,448574
2009-10-14,167.92,167.92,164.96,166.6,490400
2009-10-15,165.28,171.4,164.92,171.36,498600
2009-10-16,171.16,171.56,168.96,171,599350
2009-10-19,171.36,173.36,170.12,173.04,378625
2009-10-20,173.04,174.28,170.2,173.48,410575
2009-10-21,172.84,176.68,171.72,172.16,494750
2009-10-22,171.08,171.56,167.84,171.12,352950
2009-10-23,172.44,173,166.12,167.28,459200
2009-10-26,167.8,172.4,163.6,164.36,497475
2009-10-27,165.24,167.12,163.32,164.72,613350
2009-10-28,163.96,164.36,155.56,156.08,818275
2009-10-29,157.6,162.24,157.28,162.04,614800
2009-10-30,161.28,161.44,152.32,153.8,1122675
2009-11-02,155.16,157.8,151.08,154,967125
2009-11-03,151.84,158.44,150.6,157.96,717125
2009-11-04,160.56,161,157.16,157.76,641900
2009-11-05,158.84,160.24,156.4,160.08,379525
2009-11-06,158.36,160.8,157,158.24,627675
2009-11-09,160,162.48,160,162.28,521975
2009-11-10,162.08,163.16,159.72,161.88,450750
2009-11-11,163.28,164.32,159.8,161.12,363575
2009-11-12,160.04,161.08,156.36,157,511375
2009-11-13,157.16,158.6,155.44,157.52,513600
2009-11-16,159.84,162.2,159.52,160.84,406050
2009-11-17,160.76,160.76,158.16,159.04,447225
2009-11-18,159.44,159.68,156.76,157.44,854000
2009-11-19,156.32,156.32,152.56,153.44,547000
2009-11-20,152.68,153.28,150.96,152.24,868225
2009-11-23,155.84,157.24,153.2,153.92,654650
2009-11-24,154.68,155.04,151.44,154.88,723575
2009-11-25,155.16,159.08,153.96,158.72,843225
2009-11-27,151.72,155.24,151.4,154.28,373025
2009-11-30,153.44,155.68,152.2,153.64,561275
2009-12-01,155.76,157.04,155.12,156.44,432474
2009-12-02,156.8,157.36,154.44,155,395675
2009-12-03,154.76,156.04,152.48,152.72,637375
2009-12-04,154.6,157.24,150.8,152.72,941275
2009-12-07,152.52,155.48,151.72,152.84,498425
2009-12-08,151.56,152.48,149.72,150.16,700750
2009-12-09,150.6,151.88,147.8,149.52,443900
2009-12-10,150.8,153.4,150.36,152.84,613475
2009-12-11,153.6,153.96,151.72,152.48,488700
2009-12-14,158.08,159.52,157.44,158.88,863750
2009-12-15,158.8,160.12,158,159.8,431049
2009-12-16,161.28,162.32,160.32,161.32,554950
2009-12-17,159.96,162,159.12,160.56,394925
2009-12-18,161.2,162.96,161,162.32,629925
2009-12-21,163.52,164.8,163.16,164.8,208700
2009-12-22,164.96,165.64,164,165.32,427975
2009-12-23,166.48,167.92,165.12,167.76,258025
2009-12-24,168,169.32,167.8,168.84,173025
2009-12-28,169.68,170.48,167.68,168.36,191775
2009-12-29,169.28,169.32,166.88,167.28,337725
2009-12-30,166.96,167,165.4,166.48,195050
2009-12-31,166.56,167.72,164.76,164.84,241100
2010-01-04,168.88,172.6,167.6,172.56,736825
2010-01-05,172.88,174.8,171.96,174,1503325
2010-01-06,173.84,176.56,172.92,175.96,920825
2010-01-07,175.44,175.44,172.56,174.92,593325
2010-01-08,174.28,176.32,172.76,176.28,556975
2010-01-11,178,178.48,172.64,174.32,722150
2010-01-12,171.92,172.08,169.48,170.2,642150
2010-01-13,170.48,172.16,167.04,171.92,918075
2010-01-14,172.52,174.12,171.56,173.52,992350
2010-01-15,173.56,173.56,171.04,172,587550
2010-01-19,172,173.52,170.92,173.28,578175
2010-01-20,171.64,171.84,169.72,171.64,345950
2010-01-21,171.56,173.32,168.76,169.2,753175
2010-01-22,168.96,169.92,165.04,165.64,1326975
2010-01-25,166.76,169.04,166.36,167.12,823775
2010-01-26,166.24,167.28,163.8,164.68,743600
2010-01-27,164.64,166.04,160.76,163.4,1346075
2010-01-28,163.96,164.92,159.16,161.76,1153975
2010-01-29,162.56,164.92,157.6,157.84,1421525
2010-02-01,160.16,164.68,159.8,164.6,757475
2010-02-02,165.32,168.52,163.44,167.84,622225
2010-02-03,167.48,168,164.88,165.08,807275
2010-02-04,163.68,163.76,157.72,157.72,1155350
2010-02-05,158.04,158.6,152.64,157.92,1716850
2010-02-08,157.64,159.96,156.08,156.88,935374
2010-02-09,159.48,162.2,158.24,160.12,1228525
2010-02-10,159.88,160.68,156.48,159.72,1387475
2010-02-11,159.32,162.88,158.92,162.6,953025
2010-02-12,160.32,163.32,159.16,163.2,794800
2010-02-16,165.4,168.36,165.4,168.2,821950
2010-02-17,168.72,169.28,166.08,167.44,939700
2010-02-18,167,168.56,166.56,168.24,883300
2010-02-19,167.92,169.52,167.2,169.16,887475
2010-02-22,170,170.12,165.08,165.56,766450
2010-02-23,165.16,165.24,161.32,161.48,883500
2010-02-24,161.88,163.88,161.36,163.08,842850
2010-02-25,160.32,163.88,159.4,163.4,1129275
2010-02-26,163.92,165.2,162.96,164.12,749675
2010-03-01,165.24,166.84,165.24,166.52,814225
2010-03-02,167.36,169.36,167.12,167.96,700775
2010-03-03,168.4,170.32,168.4,169.28,600500
2010-03-04,169.44,170.04,166.92,167.88,848100
2010-03-05,169.6,171.56,169.6,171.16,752675
2010-03-08,171.96,172.2,169.84,170.36,563100
2010-03-09,169.84,172.4,169.64,171.32,1294225
2010-03-10,171.16,174.56,171.16,174.08,1198575
2010-03-11,174,175.32,173.56,174.36,820300
2010-03-12,175.24,175.76,173.64,174.76,1049550
2010-03-15,174.48,174.56,170.28,172.8,1062875
2010-03-16,173.4,174.28,172.12,174.08,1013900
2010-03-17,174.56,175.88,174.24,174.76,771125
2010-03-18,174.92,175.04,169.28,169.8,1596550
2010-03-19,169.96,170.48,164.72,167.48,1656800
2010-03-22,164.8,167.16,163.92,166.6,1290525
2010-03-23,166.84,169.16,166.8,169.16,1179700
2010-03-24,168.08,170.04,167.16,168.88,1001625
2010-03-25,170.56,170.84,163.64,163.88,1909900
2010-03-26,164.68,164.96,161.32,162.68,1834424
2010-03-29,164,167.44,163.72,167,1006400
2010-03-30,167.72,167.72,165.76,167.2,871400
2010-03-31,167.56,169.72,166.76,168.52,1567350
2010-04-01,170.84,173.52,170,173.32,1065300
2010-04-05,174.44,177.56,173.6,177.2,1057950
2010-04-06,176.64,178.32,176.48,176.72,733475
2010-04-07,177,177,174.04,175.12,1876424
2010-04-08,174.48,175.76,171.92,175.12,1205025
2010-04-09,177.16,179.08,176.88,178.2,1527125
2010-04-12,178.8,179.52,177.2,177.68,1185225
2010-04-13,178,178.36,175.12,177.16,1853425
2010-04-14,178.36,179,176.4,178.76,1036775
2010-04-15,179.24,179.8,178.12,178.76,1014950
2010-04-16,177.92,177.92,173.32,174.84,1930725
2010-04-19,173.32,174.44,171.32,173.68,1533650
2010-04-20,174.68,177.72,174.68,177.32,1143725
2010-04-21,177.64,177.72,174.96,176.68,1146250
2010-04-22,174.64,178.36,173.56,178.16,1513825
2010-04-23,177.92,183.32,177.32,183.32,1721100
2010-04-26,183.68,183.8,182.16,182.6,858100
2010-04-27,181.8,182.88,176.16,176.56,2224475
2010-04-28,177.64,178.92,175.72,177.88,1893750
2010-04-29,179.72,181.12,176.68,178.92,1530650
2010-04-30,178.8,181.16,176.56,178.72,1603425
2010-05-03,179.08,183.72,178.2,182.52,841875
2010-05-04,179.76,180.36,175.6,177.72,1955800
2010-05-05,173.68,177.52,171.2,173.84,1917250
2010-05-06,173.12,178.32,158.12,167.76,3085925
2010-05-07,167.76,168.68,159.08,162.08,3437074
2010-05-10,169.28,171,167.8,170.52,2410700
2010-05-11,168.48,172.88,167.76,169.36,2451925
2010-05-12,170,174.88,170,174.56,1452300
2010-05-13,173.96,176.4,172.32,173.72,2109300
2010-05-14,172.32,172.4,167.16,170,1741975
2010-05-17,170.44,171.4,163.08,166.52,1596475
2010-05-18,168.44,171.16,164.6,165.68,1442800
2010-05-19,163.8,165.8,159.2,163.44,1834424
2010-05-20,157.6,159.32,154.32,154.8,1638050
2010-05-21,150.08,158.96,150.08,157.92,1748500
2010-05-24,158,158.44,154,154.28,866475
2010-05-25,150.28,154.92,148.08,154.92,1736525
2010-05-26,157,159.32,155.32,156.16,1657825
2010-05-27,160.04,164.56,159.6,164.48,1569375
2010-05-28,164.64,166.8,162.64,163.88,2097975
2010-06-01,160.72,164.92,157.32,157.72,1467525
2010-06-02,158.52,166.72,158.32,166.68,1623250
2010-06-03,167.96,171.6,165.04,171,1993399
2010-06-04,167.4,172.48,162.16,163.48,1870749
2010-06-07,164,167,161.44,161.76,1307450
2010-06-08,162.16,164.36,159.76,163.56,1458150
2010-06-09,166.36,168.68,161.4,162.44,1074900
2010-06-10,165.56,170.6,165.56,170.6,1151050
2010-06-11,168.88,172,167.64,172,908425
